image,x,y,z,qx,qy,qz,qw
images/frame_000000.png,-2.450183202634523,-2.0973092714217185,0.0,0.0,0.0,0.07982521209024161,0.9968088761215702
images/frame_000001.png,-2.450183202634523,-2.0973092714217185,0.0,0.0,0.0,0.07982521209024161,0.9968088761215702
images/frame_000002.png,-2.447303386333055,-2.096851344264903,0.0,0.0,0.0,0.07757210896986481,0.9969867440994226
images/frame_000003.png,-2.43369181025016,-2.0948423418331394,0.0,0.0,0.0,0.0691517248341434,0.99760615422744
images/frame_000004.png,-2.40869268788529,-2.091677949639621,0.0,0.0,0.0,0.05711259698068083,0.9983677435024242
images/frame_000005.png,-2.375314544979406,-2.0884023503937663,0.0,0.0,0.0,0.04060883152084399,0.9991751211887292
images/frame_000006.png,-2.346000211590934,-2.0864557905820433,0.0,0.0,0.0,0.025189345567086355,0.9996826980947014
images/frame_000007.png,-2.312477806954843,-2.0854447632226845,0.0,0.0,0.0,0.004685117171560505,0.9999890247783166
images/frame_000008.png,-2.2831004088505535,-2.0856984715990317,0.0,0.0,0.0,-0.012410720644998928,0.9999229840408069
images/frame_000009.png,-2.2537412084032256,-2.0867869093188554,0.0,0.0,0.0,-0.023820126001192987,0.9997162605446044
images/frame_000010.png,-2.220255594255222,-2.088689645587523,0.0,0.0,0.0,-0.03194931871303963,0.9994894902067618
images/frame_000011.png,-2.1909432372227577,-2.090681323633763,0.0,0.0,0.0,-0.03541602724630049,0.999372655726626
images/frame_000012.png,-2.1556828165490733,-2.093289996483956,0.0,0.0,0.0,-0.025590611469448795,0.9996725066763714
images/frame_000013.png,-2.1221936024182297,-2.0951335175432435,0.0,0.0,0.0,-0.029464124550338148,0.9995658384341084
images/frame_000014.png,-2.088719664794712,-2.097236332677824,0.0,0.0,0.0,-0.03303270239926322,0.9994542713762354
images/frame_000015.png,-2.055258548614061,-2.0995347989771767,0.0,0.0,0.0,-0.03553315970367284,0.9993684978832749
images/frame_000016.png,-2.021810040648903,-2.1020098352852403,0.0,0.0,0.0,-0.03877666276066666,0.9992479023871631
images/frame_000017.png,-1.992534417732918,-2.104481183609883,0.0,0.0,0.0,-0.045858941922459,0.9989479252922809
images/frame_000018.png,-1.9674385710010405,-2.1069781421654916,0.0,0.0,0.0,-0.053363489844627576,0.998575153882572
images/frame_000019.png,-1.948081521425302,-2.114695721613871,0.0,0.0,0.0,-0.0656422018722827,0.9978432248271061
images/frame_000020.png,-1.9148826834198833,-2.1194627749446027,0.0,0.0,0.0,-0.07638894449483025,0.9970780958174569
images/frame_000021.png,-1.88178153804225,-2.1248681018752427,0.0,0.0,0.0,-0.0850484625510331,0.9963768157768955
images/frame_000022.png,-1.84877111851953,-2.1308029963754778,0.0,0.0,0.0,-0.09256652258753251,0.9957065023871502
images/frame_000023.png,-1.8199358196786135,-2.1364326814402848,0.0,0.0,0.0,-0.10011504272471437,0.9949758681597402
images/frame_000024.png,-1.7952561672923975,-2.1416243600250384,0.0,0.0,0.0,-0.10670363817257862,0.9942908697160683
images/frame_000025.png,-1.7625299406523254,-2.1489666714443256,0.0,0.0,0.0,-0.11319966892921698,0.9935722595535342
images/frame_000026.png,-1.7341865715728613,-2.155646667937125,0.0,0.0,0.0,-0.1175904614234715,0.9930621749831251
images/frame_000027.png,-1.7069178206718747,-2.1458871023934254,0.0,0.0,0.0,-0.11318617181900749,0.9935737972133515
images/frame_000028.png,-1.6783151779346845,-2.152600450694431,0.0,0.0,0.0,-0.11696597755610504,0.9931359222656004
images/frame_000029.png,-1.6497621267955167,-2.1595217648033844,0.0,0.0,0.0,-0.1202303930970578,0.9927460161469936
images/frame_000030.png,-1.6212499148114317,-2.166609515199,0.0,0.0,0.0,-0.12278999444477189,0.9924326764391894
images/frame_000031.png,-1.5887321115664874,-2.174826788768314,0.0,0.0,0.0,-0.12394098671197329,0.9922895907006495
images/frame_000032.png,-1.5602568889537847,-2.182061847915189,0.0,0.0,0.0,-0.12414356711973515,0.9922642665856651
images/frame_000033.png,-1.5317913576593822,-2.1893348956069483,0.0,0.0,0.0,-0.12560179081830455,0.9920807377140406
images/frame_000034.png,-1.5033570088274655,-2.196728833514081,0.0,0.0,0.0,-0.12809816813793692,0.9917614931623958
images/frame_000035.png,-1.4689669150620277,-2.204024775058646,0.0,0.0,0.0,-0.13130696266038847,0.9913417582029436
images/frame_000036.png,-1.437842153090189,-2.21003687757718,0.0,0.0,0.0,-0.1339504496012939,0.9909880307307506
images/frame_000037.png,-1.409500465769421,-2.217778439027375,0.0,0.0,0.0,-0.1317565625294119,0.9912821032533742
images/frame_000038.png,-1.3770985625017156,-2.2264412747361226,0.0,0.0,0.0,-0.12868044679594917,0.9916861109304672
images/frame_000039.png,-1.348668410607991,-2.2338512512723763,0.0,0.0,0.0,-0.12545436657879364,0.9920993911430012
images/frame_000040.png,-1.3161545976832811,-2.2420840586803608,0.0,0.0,0.0,-0.12200696374015034,0.992529244304121
images/frame_000041.png,-1.2919320713638807,-2.248106577966263,0.0,0.0,0.0,-0.12137315972072057,0.9926069494514979
images/frame_000042.png,-1.2674569544918082,-2.2541907407193165,0.0,0.0,0.0,-0.12172649030862596,0.9925636813611225
images/frame_000043.png,-1.2349133406344925,-2.2623052206426175,0.0,0.0,0.0,-0.12192194563677472,0.9925396914844985
images/frame_000044.png,-1.2064074590994343,-2.269418526030934,0.0,0.0,0.0,-0.12203804765271394,0.9925254228104758
images/frame_000045.png,-1.1890019563520162,-2.276606504324242,0.0,0.0,0.0,-0.11972106549457838,0.9928075676972064
images/frame_000046.png,-1.1604502704925688,-2.2835335799726284,0.0,0.0,0.0,-0.117655159196407,0.993054511854444
images/frame_000047.png,-1.131870624944729,-2.290344411984691,0.0,0.0,0.0,-0.11592335137694852,0.9932581621137259
images/frame_000048.png,-1.1032738745849664,-2.2970831102855755,0.0,0.0,0.0,-0.11505156365734362,0.9933595208684518
images/frame_000049.png,-1.0706138734377848,-2.304715635715025,0.0,0.0,0.0,-0.11395572750368739,0.9934858288718089
images/frame_000050.png,-1.0379381060818909,-2.3122803903949567,0.0,0.0,0.0,-0.11310075528170384,0.9935835239951939
images/frame_000051.png,-1.0052519551647534,-2.3198001621473487,0.0,0.0,0.0,-0.11249131666311762,0.9936527077784261
images/frame_000052.png,-0.9766128958832098,-2.3263567359236874,0.0,0.0,0.0,-0.11221279593666363,0.9936841995463532
images/frame_000053.png,-0.9316025180700661,-2.3326454043808456,0.0,0.0,0.0,-0.1151122369243459,0.9933524917723181
images/frame_000054.png,-0.9030305097267131,-2.3394878108431802,0.0,0.0,0.0,-0.11964260967453569,0.9928170254131758
images/frame_000055.png,-0.8704906314156079,-2.3476168269076356,0.0,0.0,0.0,-0.12408283956182842,0.992271862407815
images/frame_000056.png,-0.8380086474018633,-2.355974407170656,0.0,0.0,0.0,-0.12698463533143906,0.9919046841253153
images/frame_000057.png,-0.8095882037831429,-2.3634217063502865,0.0,0.0,0.0,-0.12838166582177946,0.9917248347605423
images/frame_000058.png,-0.7771611719377508,-2.3719901958162617,0.0,0.0,0.0,-0.12906670809176274,0.9916359134593481
images/frame_000059.png,-0.7527822542655187,-2.3784490475868467,0.0,0.0,0.0,-0.1290165661809676,0.9916424384075502
images/frame_000060.png,-0.7246252903231345,-2.385875991889072,0.0,0.0,0.0,-0.12806016043463705,0.9917664015832837
images/frame_000061.png,-0.6919247051672281,-2.394426518188118,0.0,0.0,0.0,-0.12755213193416226,0.9918318676262878
images/frame_000062.png,-0.6700818642233807,-2.3912925820078446,0.0,0.0,0.0,-0.1287242441748564,0.9916804268319568
images/frame_000063.png,-0.6416983757325727,-2.3988794005593155,0.0,0.0,0.0,-0.13132484112448156,0.9913393899687583
images/frame_000064.png,-0.6133419275845804,-2.406566779049766,0.0,0.0,0.0,-0.13258386353238216,0.9911717909277012
images/frame_000065.png,-0.5809864613897058,-2.415401671945555,0.0,0.0,0.0,-0.13274582547796263,0.9911501126560872
images/frame_000066.png,-0.5486202383747899,-2.424197053283459,0.0,0.0,0.0,-0.13169978104171148,0.9912896487271343
images/frame_000067.png,-0.5162328854049215,-2.4329142847155176,0.0,0.0,0.0,-0.13026641904144393,0.9914790265407125
images/frame_000068.png,-0.4918609866581265,-2.4393995451131394,0.0,0.0,0.0,-0.1289992224080952,0.9916446947461105
images/frame_000069.png,-0.45942362832956074,-2.4479288351034074,0.0,0.0,0.0,-0.1278403294366235,0.9917947621204377
images/frame_000070.png,-0.4286916378174247,-2.45336276107211,0.0,0.0,0.0,-0.12496028147502453,0.9921617449053771
images/frame_000071.png,-0.3935453924250797,-2.4591070794944665,0.0,0.0,0.0,-0.1221688786013229,0.9925093274631203
images/frame_000072.png,-0.3610200261676393,-2.4672943386744626,0.0,0.0,0.0,-0.12377939852223953,0.9923097603578596
images/frame_000073.png,-0.3285175294352912,-2.4755719572434813,0.0,0.0,0.0,-0.12464450461453538,0.9922014651618879
images/frame_000074.png,-0.29576556679144517,-2.4839235380003437,0.0,0.0,0.0,-0.12430796533461796,0.9922436846633832
images/frame_000075.png,-0.2635107339672267,-2.492120129538108,0.0,0.0,0.0,-0.12425345739933157,0.9922505118790882
images/frame_000076.png,-0.23504584502320425,-2.4993957096323767,0.0,0.0,0.0,-0.1254307233750677,0.9921023806208749
images/frame_000077.png,-0.21062770766400485,-2.505704636710554,0.0,0.0,0.0,-0.12671556035954942,0.9919390942808763
images/frame_000078.png,-0.18220182365174376,-2.5131311348060867,0.0,0.0,0.0,-0.1281725490330294,0.9917518831211644
images/frame_000079.png,-0.13505197046264916,-2.5254816154029234,0.0,0.0,0.0,-0.1263469165587993,0.9919861171791083
images/frame_000080.png,-0.10661163443764132,-2.5328526177620896,0.0,0.0,0.0,-0.12652260104489574,0.9919637248533003
images/frame_000081.png,-0.0741477076241488,-2.5412802477613887,0.0,0.0,0.0,-0.12708806667044942,0.9918914372601305
images/frame_000082.png,-0.04572949838923601,-2.54873603454239,0.0,0.0,0.0,-0.1289507114391902,0.9916510041437596
images/frame_000083.png,-0.013329202476680235,-2.5574049031947497,0.0,0.0,0.0,-0.13177744560579796,0.9912793273490631
images/frame_000084.png,0.01902732409667829,-2.566235826114748,0.0,0.0,0.0,-0.13381506858515266,0.9910063205749754
images/frame_000085.png,0.051349939754745444,-2.5751901027830657,0.0,0.0,0.0,-0.13539255038306808,0.9907920353438295
images/frame_000086.png,0.07965294913064147,-2.583071983201223,0.0,0.0,0.0,-0.1351749029436202,0.9908217526952983
images/frame_000087.png,0.11325533590347336,-2.5884664400101505,0.0,0.0,0.0,-0.13465579944006276,0.9908924339589831
images/frame_000088.png,0.14668495609685306,-2.5943517282621054,0.0,0.0,0.0,-0.13682049673435054,0.9905958568827984
images/frame_000089.png,0.17893099628363762,-2.6035776226950165,0.0,0.0,0.0,-0.14116344997473848,0.9899863031331442
images/frame_000090.png,0.2071109744725732,-2.611888456993014,0.0,0.0,0.0,-0.1445095706209119,0.9895034027222745
images/frame_000091.png,0.2352382229539487,-2.6203760705241876,0.0,0.0,0.0,-0.1474908665800693,0.9890634177217658
images/frame_000092.png,0.26307419671082033,-2.628927793605799,0.0,0.0,0.0,-0.14934007383968428,0.9887858930757243
images/frame_000093.png,0.29113128316434644,-2.637644658079442,0.0,0.0,0.0,-0.15064852047417865,0.9885873877806357
images/frame_000094.png,0.3152074110474894,-2.6451538828187537,0.0,0.0,0.0,-0.15041365633155468,0.9886231496323424
images/frame_000095.png,0.3392901588127455,-2.6526418478239147,0.0,0.0,0.0,-0.14989792166753207,0.9887014782429298
images/frame_000096.png,0.3673609966151088,-2.6613143205483745,0.0,0.0,0.0,-0.1484804846869003,0.9889153379673828
images/frame_000097.png,0.383052575455203,-2.6727178438226744,0.0,0.0,0.0,-0.15227580788982933,0.9883380384926505
images/frame_000098.png,0.4110978792856168,-2.681472416591092,0.0,0.0,0.0,-0.14918423267790798,0.9888094177951097
images/frame_000099.png,0.443175794804751,-2.6912670618006307,0.0,0.0,0.0,-0.14603240790187536,0.9892798066484427
images/frame_000100.png,0.47132817657460513,-2.6996709426207603,0.0,0.0,0.0,-0.14308318395240344,0.989710666038334
images/frame_000101.png,0.49952877222266134,-2.7079116102155667,0.0,0.0,0.0,-0.14033281871238892,0.9901043884319652
images/frame_000102.png,0.5317790184153985,-2.7171229477687664,0.0,0.0,0.0,-0.13688742447534324,0.9905866105598778
images/frame_000103.png,0.5640918377520268,-2.7261123592097225,0.0,0.0,0.0,-0.13366006991635274,0.9910272376226376
images/frame_000104.png,0.5924448206658226,-2.733812376260331,0.0,0.0,0.0,-0.13071148592413934,0.9914204493793254
images/frame_000105.png,0.6272321065693343,-2.733703784679257,0.0,0.0,0.0,-0.122681742151801,0.9924460640974899
images/frame_000106.png,0.654517204255842,-2.733797328458236,0.0,0.0,0.0,-0.12022759621816212,0.992746354869965
images/frame_000107.png,0.687045212187589,-2.7419733727533693,0.0,0.0,0.0,-0.12589563506856077,0.9920434915217597
images/frame_000108.png,0.7194686317573518,-2.750554710334144,0.0,0.0,0.0,-0.13199377103510113,0.991250545728946
images/frame_000109.png,0.7517894361327606,-2.759514936847073,0.0,0.0,0.0,-0.1374852962693713,0.99050380782192
images/frame_000110.png,0.7800292176938468,-2.767620231044882,0.0,0.0,0.0,-0.14090578716757934,0.9900230094006325
images/frame_000111.png,0.8122092894742807,-2.777073884020079,0.0,0.0,0.0,-0.14375539023859113,0.9896132516176965
images/frame_000112.png,0.8403616576344737,-2.785477931775337,0.0,0.0,0.0,-0.14513838631241316,0.9894113648117393
images/frame_000113.png,0.8682493219949619,-2.7938596066014236,0.0,0.0,0.0,-0.14574285629643258,0.9893225054746089
images/frame_000114.png,0.8921954216055115,-2.808260873953743,0.0,0.0,0.0,-0.1522985335173734,0.9883345368287286
images/frame_000115.png,0.9241669343934151,-2.8183976150536934,0.0,0.0,0.0,-0.15340092121234614,0.9881640336357135
images/frame_000116.png,0.9521615512173836,-2.8273130970274813,0.0,0.0,0.0,-0.1534956578857432,0.9881493222232269
images/frame_000117.png,0.9801603632493578,-2.8362153937431938,0.0,0.0,0.0,-0.15310116560763648,0.9882105206329181
images/frame_000118.png,1.008165509060965,-2.8450977465227676,0.0,0.0,0.0,-0.15288793389469513,0.988243532571507
images/frame_000119.png,1.0401405236789754,-2.855223457261772,0.0,0.0,0.0,-0.15263853627851884,0.9882820838418307
images/frame_000120.png,1.0721218519765698,-2.865329198028638,0.0,0.0,0.0,-0.15193079425934414,0.9883911339928768
images/frame_000121.png,1.1041276205908552,-2.8753572364610758,0.0,0.0,0.0,-0.15049180221949965,0.9886112569987897
images/frame_000122.png,1.1361634581775628,-2.885288795611197,0.0,0.0,0.0,-0.14903864594319563,0.9888313718806755
images/frame_000123.png,1.15892432421099,-2.8897501738852096,0.0,0.0,0.0,-0.141056129294872,0.9900016001948423
images/frame_000124.png,1.1911341891393246,-2.8991019730165526,0.0,0.0,0.0,-0.14100216740727542,0.9900092872223223
images/frame_000125.png,1.2193353936613893,-2.907340658348776,0.0,0.0,0.0,-0.14237741815699745,0.9898124422328441
images/frame_000126.png,1.247508307195801,-2.915675549185243,0.0,0.0,0.0,-0.14413352435134108,0.9895582484917507
images/frame_000127.png,1.2756549516311106,-2.9240987422767573,0.0,0.0,0.0,-0.14560718867153685,0.9893424819581799
images/frame_000128.png,1.3037807706038027,-2.9325912380454002,0.0,0.0,0.0,-0.14628474720090187,0.9892425247311036
images/frame_000129.png,1.3319053958920635,-2.941087697060582,0.0,0.0,0.0,-0.14597764276621536,0.9892878892478262
images/frame_000130.png,1.3558054013850018,-2.948284313292183,0.0,0.0,0.0,-0.14546933656922706,0.9893627606283294
images/frame_000131.png,1.3839491878336845,-2.956717079494033,0.0,0.0,0.0,-0.14476857890953349,0.9894655418762769
images/frame_000132.png,1.4050522485774979,-2.965705805764334,0.0,0.0,0.0,-0.14668684153556305,0.9891829813135286
images/frame_000133.png,1.4371639464391772,-2.9753892600935856,0.0,0.0,0.0,-0.14502160885669405,0.989428488049852
images/frame_000134.png,1.4653188541523394,-2.983784811923838,0.0,0.0,0.0,-0.14432724955088388,0.9895300121962329
images/frame_000135.png,1.4974452140092263,-2.993419491368795,0.0,0.0,0.0,-0.14629404240426236,0.9892411501535001
images/frame_000136.png,1.525545863415263,-3.0019948147273032,0.0,0.0,0.0,-0.14866317081807837,0.9888878913417409
images/frame_000137.png,1.5536106567839436,-3.0106868071456687,0.0,0.0,0.0,-0.15054498736728142,0.9886031594014785
images/frame_000138.png,1.5856121069773894,-3.0207286002910054,0.0,0.0,0.0,-0.1522464333283553,0.9883425638607267
images/frame_000139.png,1.6175852157199375,-3.0308603093518416,0.0,0.0,0.0,-0.15321431939856156,0.9881929833444657
images/frame_000140.png,1.6455800433650025,-3.0397751157262523,0.0,0.0,0.0,-0.15415632766995122,0.9880464698784742
images/frame_000141.png,1.6750626371186716,-3.0440217676310617,0.0,0.0,0.0,-0.15811423305645098,0.9874208268539661
images/frame_000142.png,1.7068949508701712,-3.054587389372327,0.0,0.0,0.0,-0.1607393634067131,0.9869968880658158
images/frame_000143.png,1.73868911122221,-3.0652673985348047,0.0,0.0,0.0,-0.16181561094155458,0.9868210111543083
images/frame_000144.png,1.7704661139120672,-3.075998364082656,0.0,0.0,0.0,-0.16223686949132796,0.9867518422469014
images/frame_000145.png,1.8022407610502,-3.086736306050639,0.0,0.0,0.0,-0.16217772819723245,0.9867615641464682
images/frame_000146.png,1.8340142947429303,-3.097477539173143,0.0,0.0,0.0,-0.1625778692220912,0.9866957162363706
images/frame_000147.png,1.8578938167666754,-3.105590281791438,0.0,0.0,0.0,-0.16356659914571006,0.9865322942731812
images/frame_000148.png,1.8856871809115483,-3.1151145983717163,0.0,0.0,0.0,-0.16506372626730823,0.9862829037708963
images/frame_000149.png,1.913452452299914,-3.1247205148381805,0.0,0.0,0.0,-0.16633554913430426,0.986069209079256
images/frame_000150.png,1.9424197826432055,-3.138022559944509,0.0,0.0,0.0,-0.1699100141702364,0.9854595816595778
images/frame_000151.png,1.970091764961723,-3.147894007122593,0.0,0.0,0.0,-0.17098036119150153,0.9852744369396903
images/frame_000152.png,2.001662494648181,-3.1592174562186104,0.0,0.0,0.0,-0.1714443645198657,0.9851938032054299
images/frame_000153.png,2.033241300968632,-3.170518345694454,0.0,0.0,0.0,-0.1703775745359823,0.9853788520641367
images/frame_000154.png,2.0609279377772145,-3.180348609086077,0.0,0.0,0.0,-0.16912893326630055,0.9855939346060341
images/frame_000155.png,2.0925666028752814,-3.191480796267218,0.0,0.0,0.0,-0.16761129403612846,0.9858531605221614
images/frame_000156.png,2.1200618592130898,-3.2010716710136857,0.0,0.0,0.0,-0.16654369140200592,0.9860340759092423
images/frame_000157.png,2.1478141691940467,-3.210714994324518,0.0,0.0,0.0,-0.1664753735289461,0.9860456125395001
images/frame_000158.png,2.1794869115254647,-3.221749877880143,0.0,0.0,0.0,-0.16735944704194633,0.9858959455671851
images/frame_000159.png,2.2073727283261775,-3.2311797939538356,0.0,0.0,0.0,-0.16278875415744254,0.9866609455734365
images/frame_000160.png,2.235181916137285,-3.2406578155377965,0.0,0.0,0.0,-0.16424069348426892,0.9864202930819126
images/frame_000161.png,2.2629549470291943,-3.2502412167762187,0.0,0.0,0.0,-0.16630032775638406,0.9860751497670547
images/frame_000162.png,2.2946891769678635,-3.2610973079627703,0.0,0.0,0.0,-0.16010276006030444,0.9871003526597854
images/frame_000163.png,2.3226718828165627,-3.270047332177552,0.0,0.0,0.0,-0.14712524574868296,0.9891178706622329
images/frame_000164.png,2.350919280442697,-3.278064821006371,0.0,0.0,0.0,-0.12750907924568425,0.99183740336303
images/frame_000165.png,2.3788736956516665,-3.284655619914489,0.0,0.0,0.0,-0.10255160889448778,0.9947276851043968
images/frame_000166.png,2.4063442431928364,-3.289578229966965,0.0,0.0,0.0,-0.07405469669239201,0.9972541811884259
images/frame_000167.png,2.437692496900424,-3.293180713878291,0.0,0.0,0.0,-0.040148818590648394,0.9991937111320183
images/frame_000168.png,2.4585346979520746,-3.307433373283826,0.0,0.0,0.0,-0.009938669698537458,0.9999506102026356
images/frame_000169.png,2.485596294037533,-3.307105531465188,0.0,0.0,0.0,0.022290076300517103,0.9997515453844106
images/frame_000170.png,2.515604455069427,-3.3046081069088595,0.0,0.0,0.0,0.06170428117908923,0.9980944753299519
images/frame_000171.png,2.5398729432388425,-3.3006910393333646,0.0,0.0,0.0,0.09917255836047212,0.9950702506196428
images/frame_000172.png,2.5641136792203043,-3.2946858159501335,0.0,0.0,0.0,0.14454109525209358,0.989498798272805
images/frame_000173.png,2.5839997600926545,-3.2877591140209352,0.0,0.0,0.0,0.19089405280824287,0.9816106461334065
images/frame_000174.png,2.5993181984266296,-3.2807334039754923,0.0,0.0,0.0,0.2374814957360538,0.9713920625488798
images/frame_000175.png,2.6042935704510626,-3.2935199734379106,0.0,0.0,0.0,0.2758316839110392,0.961205951995097
images/frame_000176.png,2.612653685113063,-3.287757770436449,0.0,0.0,0.0,0.3209905419705693,0.9470823997759857
images/frame_000177.png,2.6178436712946542,-3.283417946457787,0.0,0.0,0.0,0.36430284535715224,0.9312805360709966
images/frame_000178.png,2.6234707437644644,-3.279093661946729,0.0,0.0,0.0,0.40024557880765377,0.9164079204398695
images/frame_000179.png,2.624638441905166,-3.2777460420394022,0.0,0.0,0.0,0.4346334116259771,0.9006074602724342
images/frame_000180.png,2.620130426525126,-3.27783308422557,0.0,0.0,0.0,0.4629190264951446,0.8864005724889777
images/frame_000181.png,2.6185718279402166,-3.2802841133161604,0.0,0.0,0.0,0.49689790620243574,0.8678090059521365
images/frame_000182.png,2.6165936715377867,-3.2839835621905102,0.0,0.0,0.0,0.5283108617373502,0.8490510192976265
images/frame_000183.png,2.6104357415392583,-3.292442442105192,0.0,0.0,0.0,0.5395402019121235,0.8419598390188365
images/frame_000184.png,2.607702683742305,-3.298943650860836,0.0,0.0,0.0,0.5664696125762577,0.8240826281555172
images/frame_000185.png,2.6063270020280553,-3.309683774451476,0.0,0.0,0.0,0.5945648833149336,0.8040476351116888
images/frame_000186.png,2.6040603121316797,-3.3178690785242386,0.0,0.0,0.0,0.6158709860283381,0.7878470210443665
images/frame_000187.png,2.603292077628237,-3.321096335544031,0.0,0.0,0.0,0.6231131066815748,0.7821317384441295
